index,reactant,reagent,product,catalyst,methanol_sty,time_h,temperature_c,pressure_bar,h2_co2_ratio,ghsv_h-1,catalyst_components_count,catalyst_primary_loading_wt,source_dataset
suvarna-1000,O=C=O,[H][H],CO,[Cu].[Al].[Ba],0.0126,1.0,259.85,4.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1001,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Sn],0.01223009588322455,1.0,249.85000000000002,25.0,3.0,6000.0,4.0,8.5,suvarna
suvarna-1002,O=C=O,[H][H],CO,[Cu].[Ce],0.012096,1.0,209.85000000000002,30.0,3.0,3000.0,2.0,10.0,suvarna
suvarna-1003,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Sn],0.012072805605903516,1.0,249.85000000000002,25.0,3.0,6000.0,4.0,8.5,suvarna
suvarna-1004,O=C=O,[H][H],CO,[Pd].[Ce],0.012,1.0,239.85000000000002,30.0,3.0,2000.0,2.0,1.96,suvarna
suvarna-1005,O=C=O,[H][H],CO,[Cu].[Al].[Ba],0.011800000000000001,1.0,199.85000000000002,4.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1006,O=C=O,[H][H],CO,[In].[Ir],0.011387483135247957,1.0,199.85000000000002,50.0,4.0,21000.0,2.0,98.9,suvarna
suvarna-1007,O=C=O,[H][H],CO,[Pd].[Si].[Cu],0.0112333314308544,1.0,249.85000000000002,41.0,3.0,3600.0,3.0,2.0,suvarna
suvarna-1008,O=C=O,[H][H],CO,[Pd].[Zn],0.011130810810810797,1.0,274.85,1.0,9.0,7500.0,2.0,10.9,suvarna
suvarna-1009,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.01112614678899083,1.0,199.85000000000002,30.0,3.0,1800.0,3.0,37.0,suvarna
suvarna-1010,O=C=O,[H][H],CO,[In].[Ga],0.011120917917034415,1.0,359.85,30.0,3.0,4500.0,2.0,45.0,suvarna
suvarna-1011,O=C=O,[H][H],CO,[Cu].[Al].[Zn],0.01102,1.0,249.85000000000002,20.0,3.0,2016.0,3.0,10.0,suvarna
suvarna-1012,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Zr],0.011,1.0,199.85000000000002,360.0,3.8,10588.235294117647,4.0,49.7,suvarna
suvarna-1013,O=C=O,[H][H],CO,[Cu].[Al].[K],0.011,1.0,199.85000000000002,360.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1014,O=C=O,[H][H],CO,[Pd].[Zn],0.010976000000000001,1.0,199.85000000000002,20.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-1015,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Si],0.010924367810978157,1.0,259.85,20.0,3.0,15600.0,4.0,30.0,suvarna
suvarna-1016,O=C=O,[H][H],CO,[Pd].[Ce],0.01087396320888271,1.0,219.85000000000002,30.0,3.0,2400.0,2.0,5.0,suvarna
suvarna-1017,O=C=O,[H][H],CO,[Pd].[Ce],0.010873333968778199,1.0,239.85000000000002,30.0,3.0,18000.0,2.0,1.96,suvarna
suvarna-1018,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[N],0.010856,1.0,199.85000000000002,30.0,3.0,2240.0,4.0,34.0,suvarna
suvarna-1019,O=C=O,[H][H],CO,[In].[Zr].[Ni],0.010714862764948964,1.0,249.85000000000002,25.0,3.0,6000.0,3.0,7.98,suvarna
suvarna-1020,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0106,1.0,259.85,360.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1021,O=C=O,[H][H],CO,[Pd].[Zn],0.010592,1.0,199.85000000000002,20.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-1022,O=C=O,[H][H],CO,[In].[Ga],0.010553524145757144,1.0,359.85,30.0,3.0,4500.0,2.0,12.0,suvarna
suvarna-1023,O=C=O,[H][H],CO,[Pd].[Si],0.010368,1.0,249.85000000000002,41.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-1024,O=C=O,[H][H],CO,[In].[Ce],0.009948496697230995,1.0,269.85,1.0,3.0,6000.0,2.0,9.0,suvarna
suvarna-1025,O=C=O,[H][H],CO,[Cu].[Al].[Ba],0.009800000000000001,1.0,169.85000000000002,30.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1026,O=C=O,[H][H],CO,[Cu].[Si],0.009800000000000001,1.0,169.85000000000002,30.0,3.8,10588.235294117647,2.0,12.06,suvarna
suvarna-1027,O=C=O,[H][H],CO,[Cu].[Zn].[Pd].[Na],0.0096,1.0,199.85000000000002,60.0,3.0,14800.0,4.0,17.0,suvarna
suvarna-1028,O=C=O,[H][H],CO,[Pd].[Ce],0.0095,1.0,239.85000000000002,30.0,3.0,2000.0,2.0,1.92,suvarna
suvarna-1029,O=C=O,[H][H],CO,[Cu].[Al].[Ba],0.0094,1.0,229.85000000000002,4.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1030,O=C=O,[H][H],CO,[Pd].[Ti].[Si],0.009354979859153671,1.0,279.85,1.0,3.0,5400.0,3.0,4.0,suvarna
suvarna-1031,O=C=O,[H][H],CO,[Cu].[Al].[Ba],0.009300000000000001,1.0,279.85,4.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1032,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.009190587884794963,1.0,249.85000000000002,1.0,9.0,7500.0,4.0,7.0,suvarna
suvarna-1033,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.00916570158300914,1.0,274.85,1.0,9.0,7500.0,4.0,7.0,suvarna
suvarna-1034,O=C=O,[H][H],CO,[In].[Ga],0.009135039717563995,1.0,359.85,30.0,3.0,4500.0,2.0,55.0,suvarna
suvarna-1035,O=C=O,[H][H],CO,[In].[Zr],0.00911297460093091,1.0,199.85000000000002,50.0,4.0,26000.0,2.0,9.0,suvarna
suvarna-1036,O=C=O,[H][H],CO,[In],0.009048214285714286,1.0,399.85,40.0,3.0,9000.0,1.0,100.0,suvarna
suvarna-1037,O=C=O,[H][H],CO,[Cu].[Al],0.009,1.0,279.85,4.0,3.8,10588.235294117647,2.0,18.0,suvarna
suvarna-1038,O=C=O,[H][H],CO,[Cu].[Al].[Zr],0.00875,1.0,249.85000000000002,20.0,3.0,2016.0,3.0,10.0,suvarna
suvarna-1039,O=C=O,[H][H],CO,[Cu].[Zn],0.008658722985056145,1.0,199.85000000000002,70.0,9.0,2000.0,2.0,13.79,suvarna
suvarna-1040,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Sn],0.008413289203554272,1.0,249.85000000000002,15.0,3.0,6000.0,4.0,8.5,suvarna
suvarna-1041,O=C=O,[H][H],CO,[Cu].[Al],0.008,1.0,249.85000000000002,20.0,3.0,2016.0,2.0,10.0,suvarna
suvarna-1042,O=C=O,[H][H],CO,[Pd].[Ti].[Si],0.007943775436440873,1.0,279.85,1.0,3.0,5400.0,3.0,4.0,suvarna
suvarna-1043,O=C=O,[H][H],CO,[Cu].[Zn],0.007717106178645454,1.0,199.85000000000002,70.0,9.0,2000.0,2.0,7.54,suvarna
suvarna-1044,O=C=O,[H][H],CO,[Pd].[Ce],0.00746104491292391,1.0,219.85000000000002,30.0,3.0,2000.0,2.0,1.96,suvarna
suvarna-1045,O=C=O,[H][H],CO,[Cu].[Al],0.0074,1.0,259.85,4.0,3.8,10588.235294117647,2.0,18.0,suvarna
suvarna-1046,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0073,1.0,199.85000000000002,30.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1047,O=C=O,[H][H],CO,[Pd].[Si].[Zn],0.007294610664542995,1.0,224.85000000000002,1.0,9.0,7500.0,3.0,10.0,suvarna
suvarna-1048,O=C=O,[H][H],CO,[Pd].[Si].[Zn],0.007216160329091731,1.0,249.85000000000002,1.0,9.0,7500.0,3.0,10.0,suvarna
suvarna-1049,O=C=O,[H][H],CO,[Cu].[Al],0.007,1.0,229.85000000000002,4.0,3.8,10588.235294117647,2.0,18.0,suvarna
suvarna-1050,O=C=O,[H][H],CO,[Cu].[Al].[Mg],0.007,1.0,229.85000000000002,4.0,3.8,10588.235294117647,3.0,57.0,suvarna
suvarna-1051,O=C=O,[H][H],CO,[In],0.00690150439196723,1.0,199.85000000000002,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-1052,O=C=O,[H][H],CO,[Cu].[Al].[K],0.006900000000000001,1.0,229.85000000000002,360.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1053,O=C=O,[H][H],CO,[Cu].[Al].[Mg],0.006900000000000001,1.0,229.85000000000002,360.0,3.8,10588.235294117647,3.0,57.0,suvarna
suvarna-1054,O=C=O,[H][H],CO,[Cu].[Zr],0.006719999999999999,1.0,249.85000000000002,20.0,3.0,10800.0,2.0,28.0,suvarna
suvarna-1055,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0066,1.0,199.85000000000002,4.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1056,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0066,1.0,199.85000000000002,4.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1057,O=C=O,[H][H],CO,[In],0.006357518297817768,1.0,219.85000000000002,20.0,3.0,24000.0,1.0,100.0,suvarna
suvarna-1058,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[N],0.006344000000000001,1.0,199.85000000000002,30.0,3.0,2240.0,4.0,33.0,suvarna
suvarna-1059,O=C=O,[H][H],CO,[Pd].[Zn],0.0063360000000000005,1.0,174.85000000000002,20.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-1060,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0063,1.0,229.85000000000002,100.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1061,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.006070583759689689,1.0,224.85000000000002,1.0,9.0,7500.0,4.0,7.0,suvarna
suvarna-1062,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0058,1.0,259.85,30.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1063,O=C=O,[H][H],CO,[Pd].[S],0.005798377117911375,1.0,399.85,1.0,3.0,5400.0,2.0,4.0,suvarna
suvarna-1064,O=C=O,[H][H],CO,[In].[Ce],0.00567454353140607,1.0,249.85000000000002,1.0,3.0,6000.0,2.0,9.0,suvarna
suvarna-1065,O=C=O,[H][H],CO,[Cu].[Zn],0.0055952011385786305,1.0,199.85000000000002,70.0,9.0,2000.0,2.0,4.74,suvarna
suvarna-1066,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0055,1.0,279.85,100.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1067,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0054,1.0,169.85000000000002,360.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1068,O=C=O,[H][H],CO,[Cu].[Zn],0.0052829826799913274,1.0,179.85000000000002,70.0,9.0,2000.0,2.0,13.79,suvarna
suvarna-1069,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.005065048097581651,1.0,274.85,1.0,9.0,7500.0,4.0,6.0,suvarna
suvarna-1070,O=C=O,[H][H],CO,[Pd].[Ce],0.005,1.0,239.85000000000002,30.0,3.0,2000.0,2.0,1.91,suvarna
suvarna-1071,O=C=O,[H][H],CO,[In],0.0049723756906076,1.0,199.85000000000002,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-1072,O=C=O,[H][H],CO,[Pd].[Zn],0.00496,1.0,174.85000000000002,20.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-1073,O=C=O,[H][H],CO,[Cu].[Zn],0.0048921987314748784,1.0,199.85000000000002,70.0,9.0,2000.0,2.0,2.76,suvarna
suvarna-1074,O=C=O,[H][H],CO,[Pd].[Ti].[Zn],0.0048319999999999995,1.0,174.85000000000002,20.0,3.0,3600.0,3.0,5.0,suvarna
suvarna-1075,O=C=O,[H][H],CO,[In],0.004821428571428572,1.0,199.85000000000002,40.0,3.0,9000.0,1.0,100.0,suvarna
suvarna-1076,O=C=O,[H][H],CO,[Pd].[Ti].[Si],0.0046862039164321445,1.0,279.85,1.0,3.0,5400.0,3.0,4.0,suvarna
suvarna-1077,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0046,1.0,199.85000000000002,100.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1078,O=C=O,[H][H],CO,[Pd].[Si].[Cu],0.004561085972850656,1.0,249.85000000000002,41.0,1.0,3600.0,3.0,2.0,suvarna
suvarna-1079,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.004553769715997952,1.0,249.85000000000002,1.0,9.0,7500.0,4.0,6.0,suvarna
suvarna-1080,O=C=O,[H][H],CO,[Cu].[Zn],0.004517202017264314,1.0,179.85000000000002,70.0,9.0,2000.0,2.0,7.54,suvarna
suvarna-1081,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0044,1.0,259.85,100.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1082,O=C=O,[H][H],CO,[Pd].[Ce],0.00439963336388633,1.0,199.85000000000002,30.0,3.0,2000.0,2.0,1.96,suvarna
suvarna-1083,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0043,1.0,279.85,30.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1084,O=C=O,[H][H],CO,[Cu].[Al].[Mg],0.0043,1.0,279.85,30.0,3.8,10588.235294117647,3.0,57.0,suvarna
suvarna-1085,O=C=O,[H][H],CO,[In],0.004178571428571428,1.0,199.85000000000002,40.0,3.0,9000.0,1.0,100.0,suvarna
suvarna-1086,O=C=O,[H][H],CO,[Pd].[Si].[Zn],0.004067478472106842,1.0,199.85000000000002,1.0,9.0,7500.0,3.0,10.0,suvarna
suvarna-1087,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0039,1.0,169.85000000000002,4.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1088,O=C=O,[H][H],CO,[In],0.0038571428571428576,1.0,199.85000000000002,40.0,4.0,9000.0,1.0,100.0,suvarna
suvarna-1089,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0037,1.0,229.85000000000002,4.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1090,O=C=O,[H][H],CO,[Cu].[Zn],0.0035989666656353397,1.0,199.85000000000002,70.0,9.0,2000.0,2.0,0.5,suvarna
suvarna-1091,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.003531454959006758,1.0,199.85000000000002,1.0,9.0,7500.0,4.0,7.0,suvarna
suvarna-1092,O=C=O,[H][H],CO,[In],0.003428571428571429,1.0,199.85000000000002,40.0,2.0,9000.0,1.0,100.0,suvarna
suvarna-1093,O=C=O,[H][H],CO,[Cu].[Zn],0.0034184257170260775,1.0,159.85000000000002,70.0,9.0,2000.0,2.0,13.79,suvarna
suvarna-1094,O=C=O,[H][H],CO,[Cu].[Zn],0.0033996350112929625,1.0,179.85000000000002,70.0,9.0,2000.0,2.0,4.74,suvarna
suvarna-1095,O=C=O,[H][H],CO,[Cu].[Zn],0.003392,1.0,179.85000000000002,70.0,9.0,4000.0,2.0,13.79,suvarna
suvarna-1096,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Sn],0.0033586517520717003,1.0,249.85000000000002,5.0,3.0,6000.0,4.0,8.5,suvarna
suvarna-1097,O=C=O,[H][H],CO,[Cu].[Al],0.0033,1.0,199.85000000000002,4.0,3.8,10588.235294117647,2.0,18.0,suvarna
suvarna-1098,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0033,1.0,199.85000000000002,4.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1099,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0031,1.0,279.85,4.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1100,O=C=O,[H][H],CO,[Pd].[Si].[Zn],0.0030995546032164287,1.0,274.85,1.0,9.0,7500.0,3.0,10.0,suvarna
suvarna-1101,O=C=O,[H][H],CO,[Cu].[Si].[Pd],0.0030237365762358502,1.0,279.85,40.0,3.0,4000.0,3.0,16.5,suvarna
suvarna-1102,O=C=O,[H][H],CO,[Cu].[Zn],0.0029099646174313844,1.0,179.85000000000002,70.0,9.0,2000.0,2.0,2.76,suvarna
suvarna-1103,O=C=O,[H][H],CO,[Cu].[Zn],0.0028407517094149173,1.0,159.85000000000002,70.0,9.0,2000.0,2.0,7.54,suvarna
suvarna-1104,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.0028008181458797567,1.0,224.85000000000002,1.0,9.0,7500.0,4.0,6.0,suvarna
suvarna-1105,O=C=O,[H][H],CO,[In].[Si].[Ni].[Al],0.0027874564459930314,1.0,229.85000000000002,1.0,3.0,12000.0,4.0,0.0,suvarna
suvarna-1106,O=C=O,[H][H],CO,[Cu].[Zn],0.002784,1.0,179.85000000000002,70.0,9.0,4000.0,2.0,7.54,suvarna
suvarna-1107,O=C=O,[H][H],CO,[In],0.0027785193723660027,1.0,199.85000000000002,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-1108,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0027,1.0,169.85000000000002,100.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1109,O=C=O,[H][H],CO,[Pd].[Zn],0.002592,1.0,174.85000000000002,20.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-1110,O=C=O,[H][H],CO,[Pd].[Ce],0.0025,1.0,239.85000000000002,30.0,3.0,2000.0,2.0,2.03,suvarna
suvarna-1111,O=C=O,[H][H],CO,[Cu].[Si].[Pd],0.0024194549969894,1.0,319.85,40.0,3.0,4000.0,3.0,16.5,suvarna
suvarna-1112,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.002195217857122387,1.0,249.85000000000002,1.0,9.0,7500.0,4.0,3.0,suvarna
suvarna-1113,O=C=O,[H][H],CO,[Cu].[Zn],0.0020875837257510453,1.0,159.85000000000002,70.0,9.0,2000.0,2.0,4.74,suvarna
suvarna-1114,O=C=O,[H][H],CO,[Cu].[Si].[Pd],0.00208545505986134,1.0,339.85,40.0,3.0,4000.0,3.0,16.5,suvarna
suvarna-1115,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.002027406741109536,1.0,274.85,1.0,9.0,7500.0,4.0,3.0,suvarna
suvarna-1116,O=C=O,[H][H],CO,[Cu].[Zn],0.002016,1.0,179.85000000000002,70.0,9.0,4000.0,2.0,4.74,suvarna
suvarna-1117,O=C=O,[H][H],CO,[Cu].[Si].[Pd],0.00194373203011082,1.0,259.85,40.0,3.0,4000.0,3.0,16.5,suvarna
suvarna-1118,O=C=O,[H][H],CO,[Cu].[Zn],0.001930623829708228,1.0,179.85000000000002,70.0,9.0,2000.0,2.0,0.5,suvarna
suvarna-1119,O=C=O,[H][H],CO,[Cu].[Zn],0.0018992489588812106,1.0,159.85000000000002,70.0,9.0,2000.0,2.0,2.76,suvarna
suvarna-1120,O=C=O,[H][H],CO,[Cu].[Al],0.0018,1.0,169.85000000000002,4.0,3.8,10588.235294117647,2.0,18.0,suvarna
suvarna-1121,O=C=O,[H][H],CO,[Cu].[Al].[K],0.0018,1.0,169.85000000000002,4.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1122,O=C=O,[H][H],CO,[Pd].[Ti].[Si],0.0017341419692724286,1.0,239.85000000000002,1.0,3.0,5400.0,3.0,4.0,suvarna
suvarna-1123,O=C=O,[H][H],CO,[Cu].[Zn],0.001728,1.0,179.85000000000002,70.0,9.0,4000.0,2.0,2.76,suvarna
suvarna-1124,O=C=O,[H][H],CO,[In],0.0016744303336392,1.0,269.85,1.0,3.0,6000.0,1.0,100.0,suvarna
suvarna-1125,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.0016661520215880516,1.0,224.85000000000002,1.0,9.0,7500.0,4.0,3.0,suvarna
suvarna-1126,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.0016463680166837586,1.0,199.85000000000002,1.0,9.0,7500.0,4.0,6.0,suvarna
suvarna-1127,O=C=O,[H][H],CO,[In],0.0015602462892006681,1.0,289.85,1.0,3.0,6000.0,1.0,100.0,suvarna
suvarna-1128,O=C=O,[H][H],CO,[Pd].[S],0.0014976947925774314,1.0,359.85,1.0,3.0,5400.0,2.0,4.0,suvarna
suvarna-1129,O=C=O,[H][H],CO,[Cu].[Si].[Pd],0.0013477930739301401,1.0,239.85000000000002,40.0,3.0,4000.0,3.0,16.5,suvarna
suvarna-1130,O=C=O,[H][H],CO,[Cu].[Zn],0.001056,1.0,179.85000000000002,70.0,9.0,4000.0,2.0,0.5,suvarna
suvarna-1131,O=C=O,[H][H],CO,[Cu].[Zn],0.0010330801150954453,1.0,159.85000000000002,70.0,9.0,2000.0,2.0,0.5,suvarna
suvarna-1132,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.00100315593470875,1.0,199.85000000000002,1.0,9.0,7500.0,4.0,3.0,suvarna
suvarna-1133,O=C=O,[H][H],CO,[Cu].[Al].[Ba],0.001,1.0,169.85000000000002,4.0,3.8,10588.235294117647,3.0,17.099999999999998,suvarna
suvarna-1134,O=C=O,[H][H],CO,[Cu].[Si].[Zn],0.0009087130244469792,1.0,249.85000000000002,1.0,9.0,7500.0,3.0,6.0,suvarna
suvarna-1135,O=C=O,[H][H],CO,[Cu].[Si].[Zn],0.0008888080164545875,1.0,224.85000000000002,1.0,9.0,7500.0,3.0,6.0,suvarna
suvarna-1136,O=C=O,[H][H],CO,[In],0.000861556289914855,1.0,199.85000000000002,50.0,4.0,26000.0,1.0,100.0,suvarna
suvarna-1137,O=C=O,[H][H],CO,[Cu].[Si].[Zn],0.0007676435909041439,1.0,274.85,1.0,9.0,7500.0,3.0,6.0,suvarna
suvarna-1138,O=C=O,[H][H],CO,[Cu].[Si].[Zn],0.0007618959442194105,1.0,199.85000000000002,1.0,9.0,7500.0,3.0,6.0,suvarna
suvarna-1139,O=C=O,[H][H],CO,[Pd].[Ti].[Si],0.0007474326753151674,1.0,239.85000000000002,1.0,3.0,5400.0,3.0,4.0,suvarna
suvarna-1140,O=C=O,[H][H],CO,[In],0.0007372738671467294,1.0,249.85000000000002,1.0,3.0,6000.0,1.0,100.0,suvarna
suvarna-1141,O=C=O,[H][H],CO,[Zn].[Zr].[Ga],0.594,1.0,319.85,50.0,3.0,24000.0,3.0,97.0,suvarna
suvarna-1142,O=C=O,[H][H],CO,[Zn].[Zr].[Ga],0.63,1.0,319.85,50.0,3.0,24000.0,3.0,94.0,suvarna
suvarna-1143,O=C=O,[H][H],CO,[Zn].[Zr].[Ga],0.61,1.0,319.85,50.0,3.0,24000.0,3.0,91.0,suvarna
suvarna-1144,O=C=O,[H][H],CO,[Zn].[Zr].[Ga],0.573,1.0,319.85,50.0,3.0,24000.0,3.0,88.0,suvarna
suvarna-1145,O=C=O,[H][H],CO,[Zn].[Zr].[La],0.522,1.0,319.85,50.0,3.0,24000.0,3.0,96.0,suvarna
suvarna-1146,O=C=O,[H][H],CO,[Zn].[Zr].[Ce],0.502,1.0,319.85,50.0,3.0,24000.0,3.0,96.0,suvarna
suvarna-1147,O=C=O,[H][H],CO,[Zn].[Zr].[Mg],0.524,1.0,319.85,50.0,3.0,24000.0,3.0,98.0,suvarna
suvarna-1148,O=C=O,[H][H],CO,[Zn].[Zr].[In],0.496,1.0,319.85,50.0,3.0,24000.0,3.0,96.0,suvarna
suvarna-1149,O=C=O,[H][H],CO,[Zn].[Zr].[Mn],0.505,1.0,319.85,50.0,3.0,24000.0,3.0,98.0,suvarna
suvarna-1150,O=C=O,[H][H],CO,[Zn].[Zr],0.556,1.0,319.85,50.0,3.0,24000.0,2.0,100.0,suvarna
suvarna-1151,O=C=O,[H][H],CO,[Zn].[Zr],0.14625,1.0,259.85,50.0,3.0,30000.0,2.0,100.0,suvarna
suvarna-1152,O=C=O,[H][H],CO,[Zn].[Zr],0.31029,1.0,299.85,50.0,3.0,30000.0,2.0,100.0,suvarna
suvarna-1153,O=C=O,[H][H],CO,[Zn].[Zr],0.58369,1.0,339.85,50.0,3.0,30000.0,2.0,100.0,suvarna
suvarna-1154,O=C=O,[H][H],CO,[Zn].[Zr].[Pd],0.31479,1.0,259.85,50.0,3.0,30000.0,3.0,99.9,suvarna
suvarna-1155,O=C=O,[H][H],CO,[Zn].[Zr].[Pd],0.55898,1.0,299.85,50.0,3.0,30000.0,3.0,99.9,suvarna
suvarna-1156,O=C=O,[H][H],CO,[Zn].[Zr].[Pd],0.85112,1.0,339.85,50.0,3.0,30000.0,3.0,99.9,suvarna
suvarna-1157,O=C=O,[H][H],CO,[Zn].[Zr].[Pd],0.151,1.0,259.85,50.0,3.0,30000.0,3.0,99.9,suvarna
suvarna-1158,O=C=O,[H][H],CO,[Zn].[Zr].[Pd],0.32753,1.0,299.85,50.0,3.0,30000.0,3.0,99.9,suvarna
suvarna-1159,O=C=O,[H][H],CO,[Zn].[Zr].[Pd],0.61441,1.0,339.85,50.0,3.0,30000.0,3.0,99.9,suvarna
suvarna-1160,O=C=O,[H][H],CO,[Zn].[Zr],0.4096,1.0,319.85,20.0,3.0,24000.0,2.0,100.0,suvarna
suvarna-1161,O=C=O,[H][H],CO,[Zn].[Zr],0.4128,1.0,319.85,20.0,3.0,24000.0,2.0,100.0,suvarna
suvarna-1162,O=C=O,[H][H],CO,[Zn].[Zr],0.11340606880687361,1.0,259.85,20.0,3.0,24000.0,2.0,100.0,suvarna
suvarna-1163,O=C=O,[H][H],CO,[Zn].[Zr],0.3433670038226016,1.0,289.85,20.0,3.0,24000.0,2.0,100.0,suvarna
suvarna-1164,O=C=O,[H][H],CO,[Zn].[Zr],0.7164111633571232,1.0,319.85,20.0,3.0,24000.0,2.0,100.0,suvarna
suvarna-1165,O=C=O,[H][H],CO,[Zn].[Zr],0.3872,1.0,319.85,20.0,3.0,24000.0,2.0,100.0,suvarna
suvarna-1166,O=C=O,[H][H],CO,[Zn].[Zr],0.2656,1.0,319.85,20.0,3.0,24000.0,2.0,100.0,suvarna
suvarna-1167,O=C=O,[H][H],CO,[Zn].[Zr],0.272,1.0,319.85,20.0,3.0,24000.0,2.0,100.0,suvarna
suvarna-1168,O=C=O,[H][H],CO,[Zn].[Zr],0.065205,1.0,289.85,45.0,3.0,10800.0,2.0,100.0,suvarna
suvarna-1169,O=C=O,[H][H],CO,[Zn].[Zr].[Cu],0.012311892019106449,1.0,259.85,45.0,3.0,10800.0,3.0,99.8,suvarna
suvarna-1170,O=C=O,[H][H],CO,[Zn].[Zr].[Cu],0.06615389150256042,1.0,289.85,45.0,3.0,10800.0,3.0,99.8,suvarna
suvarna-1171,O=C=O,[H][H],CO,[Zn].[Zr].[Cu],0.1890926328117903,1.0,319.85,45.0,3.0,10800.0,3.0,99.8,suvarna
suvarna-1172,O=C=O,[H][H],CO,[Zn].[Zr].[Cu],0.05734118856096161,1.0,259.85,45.0,3.0,10800.0,3.0,99.5,suvarna
suvarna-1173,O=C=O,[H][H],CO,[Zn].[Zr].[Cu],0.18475500041963205,1.0,289.85,45.0,3.0,10800.0,3.0,99.5,suvarna
suvarna-1174,O=C=O,[H][H],CO,[Zn].[Zr].[Cu],0.3125473474070951,1.0,319.85,45.0,3.0,10800.0,3.0,99.5,suvarna
suvarna-1175,O=C=O,[H][H],CO,[Zn].[Zr].[Cu],0.10454031692481501,1.0,259.85,45.0,3.0,10800.0,3.0,99.0,suvarna
